Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/globalassets/mla-corporate/prices--markets/documents/minlrs-information-brochures-etc/mla-market-reports-data-and-information-terms-of-use.pdf

Weekly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,3,402
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,3,2,412
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,4,7,411
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,9,510
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Dairy,D,1,3,300
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,2,5,460
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,3,1,460
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,6,455
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,3,5,380
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,6,460
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,68,458.1470588235294
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,11,461.8181818181818
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,1,440
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,9,473.6666666666667
2021-05-09 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,4,455
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,3,6,465
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,C,3,2,465
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,1,1,240
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,5,430
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,2,438
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,23,460.7391304347826
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,15,442.3333333333333
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,3,6,363.3333333333333
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,2,450
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,23,483.04347826086956
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,18,432.3888888888889
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,31,409.6774193548387
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,4,1,422
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,2,380
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,2,392
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,3,413.3333333333333
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,12,436.6666666666667
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,3,7,420
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,3,4,411
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,1,470
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,2,518
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,4,460
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,15,491.4
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,16,466.25
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,36,479.52777777777777
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,41,452.1219512195122
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,25,454.28
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,5,412
2021-05-16 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,5,410
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,2,394
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,8,422.5
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,3,1,424
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,2,2,450
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,1,453
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,15,440.73333333333335
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,1,395
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,18,448
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,13,437.2307692307692
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,20,417.65
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,26,422.15384615384613
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,3,432
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,10,395.5
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,4,400
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,4,1,385
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,1,520
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,2,468
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,6,515
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,34,471.1470588235294
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,25,401.36
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,1,412
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,139,473.48201438848923
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,58,433.2586206896552
2021-05-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,34,416.47058823529414
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,11,465.8181818181818
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,11,374
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,3,3,430
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,7,427.7142857142857
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,1,400
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,3,405
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,18,427.22222222222223
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,3,1,440
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,25,403.4
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,16,415.4375
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,6,382.6666666666667
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,14,400
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,10,414.4
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,4,10,403.5
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,1,430
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,1,460
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,1,290
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,1,431
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,1,400
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,14,461.85714285714283
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,1,430
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,34,472.70588235294116
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,48,461.4166666666667
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,35,434.0571428571429
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,2,392
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,3,1,478
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,11,480
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,3,433.6666666666667
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,D,2,3,279
2021-05-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,6,453.3333333333333
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,6,495
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,12,444
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,1,350
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,11,441.27272727272725
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,2,430
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,5,388.8
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,11,467.3636363636364
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,5,401.4
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,7,450
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,1,395
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,3,395
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,3,408.3333333333333
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,1,350
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,4,450
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,1,412
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,3,1,485
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,8,470.625
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,28,485.14285714285717
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,8,490
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,2,500
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,17,509.3529411764706
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,125,475.336
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,18,452.94444444444446
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,4,7,410
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,2,399
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,19,446.57894736842104
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,4,3,395
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,11,473.1818181818182
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,3,6,477
2021-06-06 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,D,2,1,330
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,5,475.2
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,22,471.27272727272725
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,2,437
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,12,449.3333333333333
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,5,305.6
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,5,452.4
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,2,380
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,29,442.9310344827586
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,1,370
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,7,414.57142857142856
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,1,432
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,3,512
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,1,380
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,11,536
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,22,481.3636363636364
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,2,451
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,2,400
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,3,480
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,1,375
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,60,457.1
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,3,460
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,3,3,444
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,B,3,4,529
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,3,402
2021-06-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,31,427.4516129032258
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,3,454.6666666666667
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Dairy,D,1,7,300
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,1,442
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,9,380
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,2,2,475
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,1,480
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,D,2,1,450
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,1,280
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,11,473.8181818181818
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,1,428
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,2,1,370
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,4,450
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,2,411
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,4,3,412
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,2,417.5
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,1,449
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,4,1,438
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,1,440
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,3,437.6666666666667
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,8,466
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,40,538
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,23,474.2608695652174
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,17,422.3529411764706
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,4,4,430
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,19,456.3157894736842
2021-06-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,4,1,417
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,15,493.6666666666667
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,2,380
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,1,250
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,2,10,500
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,5,491
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,3,2,410
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,4,3,438
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,12,469.8333333333333
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,3,3,445
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,11,502.72727272727275
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,2,1,490
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,2,530
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,33,489.5151515151515
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,1,471
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,2,500
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,7,523.5714285714286
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,28,461.92857142857144
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,17,453.11764705882354
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,4,4,435
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,12,484.3333333333333
2021-06-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,4,5,499
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,2,1,455
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,8,451
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,12,470.8333333333333
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,1,420
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,9,437
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,5,539
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,3,370
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,9,519
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,8,490
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,2,442
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,2,500
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,53,508.2641509433962
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,22,442.8636363636364
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,13,421.53846153846155
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,1,430
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,7,479.14285714285717
2021-07-04 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,19,501.05263157894734
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,5,516
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,5,461.8
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,3,1,420
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,4,1,464
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,3,460
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,11,418.3636363636364
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,18,462
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,2,437
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,13,459.7692307692308
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,3,1,442
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,2,520
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,11,540
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,23,545.5217391304348
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,1,527
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,9,503.3333333333333
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,25,544.44
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,11,483.72727272727275
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,33,445.3939393939394
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,4,6,445
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,12,477
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,39,470.53846153846155
2021-07-11 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,3,1,448
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,15,519
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,4,460
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,3,444.6666666666667
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,2,440
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,3,4,464.75
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,1,524
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,17,538.8235294117648
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,460
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,2,472
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,42,483.8333333333333
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,31,470.4516129032258
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,2,523
2021-07-18 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,4,462.5
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,3,452
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,25,476.36
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,22,495
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,7,477.85714285714283
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,3,430
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,1,490
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,2,2,457
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,1,400
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,4,437
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,1,400
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,3,465.3333333333333
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,2,420
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,1,460
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,2,500
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,20,527.3
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,480
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,14,560
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,3,17,547.6470588235294
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Dairy,D,2,11,318.3636363636364
2021-07-25 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,53,510.33962264150944
